0,2020,"Hamilton",   0,1,0,0
0,2020,"Verstappen", 846,1,0,0
0,2020,"Russell",    0,1,0,0
0,2020,"Leclerc",    431,1,0,0
0,2020,"Perez",      0,1,0,0
0,2020,"Sainz",      0,1,0,0
0,2020,"Norris",     0,1,0,0
0,2020,"Ricciardo",  0,1,0,0
0,2020,"Gasly",      0,1,0,0
0,2020,"Alonso",     0,1,0,0
0,2020,"Ocon",       0,1,0,0
0,2020,"Vettel",     0,1,0,0
0,2020,"Stroll",     0,1,0,0
0,2020,"Bottas",     0,1,0,0
0,2020,"Tsunoda",    0,1,0,0
0,2020,"Guanyu",     0,1,0,0
0,2020,"Albon",      0,1,0,0
0,2020,"Latifi",     74.5,1,0,0
0,2020,"Schumacher", 133,1,0,0
0,2020,"Magnussen",  0,1,0,0
0,2020,"Mercedes",    0,0,0,0
0,2020,"Red Bull",     0,0,0,0
0,2020,"McLaren",      0,0,0,0
0,2020,"Ferrari",      0,0,0,0
0,2020,"Aston Martin", 0,0,0,0
0,2020,"Alpine",       0,0,0,0
0,2020,"AlphaTauri",   0,0,0,0
0,2020,"Alfa Romeo",   0,0,0,0
0,2020,"Williams",     0,0,0,0
0,2020,"Haas",         0,0,0,0

1,2022,"Hamilton",   34,1,0,0
1,2022,"Verstappen",  5,1,0,0
1,2022,"Russell",    28,1,0,0
1,2022,"Leclerc",    49,1,0,0
1,2022,"Perez",       4,1,0,0
1,2022,"Sainz",      32,1,0,0
1,2022,"Norris",      1,1,0,0
1,2022,"Ricciardo",  13,1,0,0
1,2022,"Gasly",      -4,1,0,0
1,2022,"Ocon",       20,1,0,0
1,2022,"Alonso",      9,1,0,0
1,2022,"Vettel",      4,1,0,0
1,2022,"Bottas",     22,1,0,0
1,2022,"Stroll",     15,1,0,0
1,2022,"Tsunoda",    19,1,0,0
1,2022,"Guanyu",     14,1,0,0
1,2022,"Albon",      10,1,0,0
1,2022,"Latifi",     10,1,0,0
1,2022,"Schumacher", 5,1,0,0
1,2022,"Magnussen",  27,1,0,0
1,2022,"Mercedes",    57,0,0,0
1,2022,"Red Bull",     4,0,0,0
1,2022,"Ferrari",      76,0,0,0
1,2022,"McLaren",       9,0,0,0
1,2022,"Alpine",       24,0,0,0
1,2022,"Aston Martin", 14,0,0,0
1,2022,"AlphaTauri",   10,0,0,0
1,2022,"Alfa Romeo",   31,0,0,0
1,2022,"Williams",     15,0,0,0
1,2022,"Haas",         27,0,0,0

2,2022,"Hamilton",   13,1,0,0
2,2022,"Verstappen", 45,1,0,0
2,2022,"Russell",    26,1,0,0
2,2022,"Leclerc",    41,1,0,0
2,2022,"Perez",      22,1,0,0
2,2022,"Sainz",      27,1,0,0
2,2022,"Norris",     22,1,0,0
2,2022,"Ricciardo",  -8,1,0,0
2,2022,"Gasly",      17,1,0,0
2,2022,"Ocon",       21,1,0,0
2,2022,"Alonso",     -3,1,0,0
2,2022,"Vettel",     15,1,0,0
2,2022,"Bottas",     -2,1,0,0
2,2022,"Stroll",     9,1,0,0
2,2022,"Tsunoda",   -15,1,0,0
2,2022,"Guanyu",     10,1,0,0
2,2022,"Albon",      13,1,0,0
2,2022,"Latifi",     -9,1,0,0
2,2022,"Schumacher", 2,1,0,0
2,2022,"Magnussen",  14,1,0,0
2,2022,"Mercedes",     34,0,0,0
2,2022,"Red Bull",     62,0,0,0
2,2022,"Ferrari",      63,0,0,0
2,2022,"McLaren",       9,0,0,0
2,2022,"Alpine",       13,0,0,0
2,2022,"Aston Martin", 19,0,0,0
2,2022,"AlphaTauri",   -3,0,0,0
2,2022,"Alfa Romeo",    3,0,0,0
2,2022,"Williams",     -1,0,0,0
2,2022,"Haas",         11,0,0,0
